state,country,lat,long,date,cases,new_cases
,US,40.0,-100.0,2022-11-30,98813321,113012
,US,40.0,-100.0,2022-12-01,98903928,90607
,US,40.0,-100.0,2022-12-02,98968313,64385
,US,40.0,-100.0,2022-12-03,98975438,7125
,US,40.0,-100.0,2022-12-04,98980990,5552
,US,40.0,-100.0,2022-12-05,99038798,57808
,US,40.0,-100.0,2022-12-06,99133789,94991
,US,40.0,-100.0,2022-12-07,99279229,145440
,US,40.0,-100.0,2022-12-08,99378455,99226
,US,40.0,-100.0,2022-12-09,99414998,36543
,US,40.0,-100.0,2022-12-10,99422186,7188
,US,40.0,-100.0,2022-12-11,99428500,6314
,US,40.0,-100.0,2022-12-12,99487847,59347
,US,40.0,-100.0,2022-12-13,99581078,93231
,US,40.0,-100.0,2022-12-14,99729246,148168
,US,40.0,-100.0,2022-12-15,99841367,112121
,US,40.0,-100.0,2022-12-16,99895955,54588
,US,40.0,-100.0,2022-12-17,99902767,6812
,US,40.0,-100.0,2022-12-18,99908625,5858
,US,40.0,-100.0,2022-12-19,99969013,60388
,US,40.0,-100.0,2022-12-20,100050937,81924
,US,40.0,-100.0,2022-12-21,100233060,182123
,US,40.0,-100.0,2022-12-22,100329204,96144
,US,40.0,-100.0,2022-12-23,100368433,39229
,US,40.0,-100.0,2022-12-24,100374955,6522
,US,40.0,-100.0,2022-12-25,100378169,3214
,US,40.0,-100.0,2022-12-26,100390601,12432
,US,40.0,-100.0,2022-12-27,100501536,110935
,US,40.0,-100.0,2022-12-28,100614880,113344
,US,40.0,-100.0,2022-12-29,100718983,104103
,US,40.0,-100.0,2022-12-30,100757380,38397
,US,40.0,-100.0,2022-12-31,100765333,7953
,US,40.0,-100.0,2023-01-01,100769628,4295
,US,40.0,-100.0,2023-01-02,100777938,8310
,US,40.0,-100.0,2023-01-03,100866744,88806
,US,40.0,-100.0,2023-01-04,101064860,198116
,US,40.0,-100.0,2023-01-05,101196089,131229
,US,40.0,-100.0,2023-01-06,101261277,65188
,US,40.0,-100.0,2023-01-07,101267132,5855
,US,40.0,-100.0,2023-01-08,101272842,5710
,US,40.0,-100.0,2023-01-09,101315853,43011
,US,40.0,-100.0,2023-01-10,101399138,83285
,US,40.0,-100.0,2023-01-11,101538756,139618
,US,40.0,-100.0,2023-01-12,101603736,64980
,US,40.0,-100.0,2023-01-13,101637051,33315
,US,40.0,-100.0,2023-01-14,101642336,5285
,US,40.0,-100.0,2023-01-15,101645654,3318
,US,40.0,-100.0,2023-01-16,101653171,7517
,US,40.0,-100.0,2023-01-17,101734426,81255
,US,40.0,-100.0,2023-01-18,101863056,128630
,US,40.0,-100.0,2023-01-19,101954244,91188
,US,40.0,-100.0,2023-01-20,101991763,37519
,US,40.0,-100.0,2023-01-21,101996891,5128
,US,40.0,-100.0,2023-01-22,102000179,3288
,US,40.0,-100.0,2023-01-23,102031232,31053
,US,40.0,-100.0,2023-01-24,102086966,55734
,US,40.0,-100.0,2023-01-25,102189274,102308
,US,40.0,-100.0,2023-01-26,102253390,64116
,US,40.0,-100.0,2023-01-27,102270311,16921
,US,40.0,-100.0,2023-01-28,102274906,4595
,US,40.0,-100.0,2023-01-29,102278398,3492
,US,40.0,-100.0,2023-01-30,102307529,29131
,US,40.0,-100.0,2023-01-31,102362870,55341
,US,40.0,-100.0,2023-02-01,102479379,116509
,US,40.0,-100.0,2023-02-02,102561054,81675
,US,40.0,-100.0,2023-02-03,102599784,38730
,US,40.0,-100.0,2023-02-04,102603942,4158
,US,40.0,-100.0,2023-02-05,102606868,2926
,US,40.0,-100.0,2023-02-06,102631179,24311
,US,40.0,-100.0,2023-02-07,102676694,45515
,US,40.0,-100.0,2023-02-08,102760211,83517
,US,40.0,-100.0,2023-02-09,102842061,81850
,US,40.0,-100.0,2023-02-10,102855101,13040
,US,40.0,-100.0,2023-02-11,102859510,4409
,US,40.0,-100.0,2023-02-12,102862879,3369
,US,40.0,-100.0,2023-02-13,102886005,23126
,US,40.0,-100.0,2023-02-14,102934224,48219
,US,40.0,-100.0,2023-02-15,103023231,89007
,US,40.0,-100.0,2023-02-16,103083910,60679
,US,40.0,-100.0,2023-02-17,103131898,47988
,US,40.0,-100.0,2023-02-18,103134605,2707
,US,40.0,-100.0,2023-02-19,103136077,1472
,US,40.0,-100.0,2023-02-20,103138119,2042
,US,40.0,-100.0,2023-02-21,103198669,60550
,US,40.0,-100.0,2023-02-22,103308832,110163
,US,40.0,-100.0,2023-02-23,103365511,56679
,US,40.0,-100.0,2023-02-24,103378408,12897
,US,40.0,-100.0,2023-02-25,103381157,2749
,US,40.0,-100.0,2023-02-26,103382763,1606
,US,40.0,-100.0,2023-02-27,103399827,17064
,US,40.0,-100.0,2023-02-28,103443455,43628
,US,40.0,-100.0,2023-03-01,103533872,90417
,US,40.0,-100.0,2023-03-02,103589757,55885
,US,40.0,-100.0,2023-03-03,103648690,58933
,US,40.0,-100.0,2023-03-04,103650837,2147
,US,40.0,-100.0,2023-03-05,103646975,-3862
,US,40.0,-100.0,2023-03-06,103655539,8564
,US,40.0,-100.0,2023-03-07,103690910,35371
,US,40.0,-100.0,2023-03-08,103755771,64861
,US,40.0,-100.0,2023-03-09,103802702,46931
,Uruguay,-32.5228,-55.7658,2020-01-22,0,0
,Uruguay,-32.5228,-55.7658,2020-01-23,0,0
,Uruguay,-32.5228,-55.7658,2020-01-24,0,0
,Uruguay,-32.5228,-55.7658,2020-01-25,0,0
,Uruguay,-32.5228,-55.7658,2020-01-26,0,0
,Uruguay,-32.5228,-55.7658,2020-01-27,0,0
,Uruguay,-32.5228,-55.7658,2020-01-28,0,0
,Uruguay,-32.5228,-55.7658,2020-01-29,0,0
,Uruguay,-32.5228,-55.7658,2020-01-30,0,0
,Uruguay,-32.5228,-55.7658,2020-01-31,0,0
,Uruguay,-32.5228,-55.7658,2020-02-01,0,0
,Uruguay,-32.5228,-55.7658,2020-02-02,0,0
,Uruguay,-32.5228,-55.7658,2020-02-03,0,0
,Uruguay,-32.5228,-55.7658,2020-02-04,0,0
,Uruguay,-32.5228,-55.7658,2020-02-05,0,0
,Uruguay,-32.5228,-55.7658,2020-02-06,0,0
,Uruguay,-32.5228,-55.7658,2020-02-07,0,0
,Uruguay,-32.5228,-55.7658,2020-02-08,0,0
,Uruguay,-32.5228,-55.7658,2020-02-09,0,0
,Uruguay,-32.5228,-55.7658,2020-02-10,0,0
,Uruguay,-32.5228,-55.7658,2020-02-11,0,0
,Uruguay,-32.5228,-55.7658,2020-02-12,0,0
,Uruguay,-32.5228,-55.7658,2020-02-13,0,0
,Uruguay,-32.5228,-55.7658,2020-02-14,0,0
,Uruguay,-32.5228,-55.7658,2020-02-15,0,0
,Uruguay,-32.5228,-55.7658,2020-02-16,0,0
,Uruguay,-32.5228,-55.7658,2020-02-17,0,0
,Uruguay,-32.5228,-55.7658,2020-02-18,0,0
,Uruguay,-32.5228,-55.7658,2020-02-19,0,0
,Uruguay,-32.5228,-55.7658,2020-02-20,0,0
,Uruguay,-32.5228,-55.7658,2020-02-21,0,0
,Uruguay,-32.5228,-55.7658,2020-02-22,0,0
,Uruguay,-32.5228,-55.7658,2020-02-23,0,0
,Uruguay,-32.5228,-55.7658,2020-02-24,0,0
,Uruguay,-32.5228,-55.7658,2020-02-25,0,0
,Uruguay,-32.5228,-55.7658,2020-02-26,0,0
,Uruguay,-32.5228,-55.7658,2020-02-27,0,0
,Uruguay,-32.5228,-55.7658,2020-02-28,0,0
,Uruguay,-32.5228,-55.7658,2020-02-29,0,0
,Uruguay,-32.5228,-55.7658,2020-03-01,0,0
,Uruguay,-32.5228,-55.7658,2020-03-02,0,0
,Uruguay,-32.5228,-55.7658,2020-03-03,0,0
,Uruguay,-32.5228,-55.7658,2020-03-04,0,0
,Uruguay,-32.5228,-55.7658,2020-03-05,0,0
,Uruguay,-32.5228,-55.7658,2020-03-06,0,0
,Uruguay,-32.5228,-55.7658,2020-03-07,0,0
,Uruguay,-32.5228,-55.7658,2020-03-08,0,0
,Uruguay,-32.5228,-55.7658,2020-03-09,0,0
,Uruguay,-32.5228,-55.7658,2020-03-10,0,0
,Uruguay,-32.5228,-55.7658,2020-03-11,0,0
,Uruguay,-32.5228,-55.7658,2020-03-12,0,0
,Uruguay,-32.5228,-55.7658,2020-03-13,4,4
,Uruguay,-32.5228,-55.7658,2020-03-14,6,2
,Uruguay,-32.5228,-55.7658,2020-03-15,8,2
,Uruguay,-32.5228,-55.7658,2020-03-16,29,21
,Uruguay,-32.5228,-55.7658,2020-03-17,50,21
,Uruguay,-32.5228,-55.7658,2020-03-18,79,29
,Uruguay,-32.5228,-55.7658,2020-03-19,94,15
,Uruguay,-32.5228,-55.7658,2020-03-20,110,16
,Uruguay,-32.5228,-55.7658,2020-03-21,135,25
